text,id,lat,lon
glad holiday forest like even beber wil lake near hip co ja tqfxrqi,351160152004632577,56.41642723,-111.38260953
contrato ray rosi hide first homerun must god felino mani home run come,349320778405253120,53.4849929,-113.396724
sumayajeha fel forehead al screw perksofsum,349214046752489476,51.03711117,-114.17822783
jalisatamika know gota plan,351154471918780416,53.60597856,-113.39007606
trip ir auto favourit zahir rana ferri hip co auadudaftg,348962728762802176,51.081185,-114.008247
fuck shit even want parachut let fal fli,350889866604716032,55.15787078,-118.79199949
noth like guy scrum confid hotieofthewek,348723889913880576,53.53680604,-113.56561542
amarkywel ned slot sunshin hip co ty sume ol,348626091419783168,51.0362736,-113.981056
jrmcrank beber endless basebal basketbal,350846007002664960,53.388859,-114.225986
ambermichel oh set max guy met,350720586881839105,51.01530058,-114.16530376
rdcloutier chanc se big trade come day draft sunday,349726687216402433,53.4574925,-113.49699556
fascinant muse heylia new chez nous hip co imb,348567976963891200,51.0703351,-114.1593368
met scot south london al knew canada calgari stamper let,348311327271424000,49.67422255,-112.89471098
drink brooklyn blast broklynbreweri revolutionyeg hip co oi em fe,350440371328778240,53.5465,-113.524
medhatpolic patrocina evac area work shenanigan abandon home alreadi,348307291298222080,50.03745092,-110.70405298
love come home empti hous gue mean nap time,351130332218667009,53.01441089,-112.86900632
plus side flor everyon kind afect,348200820057202688,51.12876801,-114.00774571
gentlemanmonstr know name sori,348186018152841216,53.50786959,-112.08615149
sophiabush pleas retret help lose home food alberta recto ca ycflod,348211100174647297,51.14345628,-114.15772572
key word tomorrow short go work day ben say keep tell wil win,350855399076925442,53.47631919,-113.50689938
athlet al kind atleta yegtrack makesomethingyeg hip co bo pai vob awesom way make met fun kid,351005645945839616,53.50390315,-113.53119215
sasgesinc lol thought exact someday get plane sei like mart choic right,347959035028447233,50.981825,-114.02100063
luisiana answer phone fuck sake,351165188122226688,51.02185157,-114.18987696
okay time may watch last episod oc,351510830703050753,57.12588832,-111.61991452
col real tweet bird,351825057561067520,53.388859,-114.225986
nariz paloma hopefuli alcohol,351193702921801732,51.04158004,-114.02829395
electdaniel space son would wile share bed,348309201833037824,50.83162939,-113.94682706
jmbuckman zona gue downtown stamper park,350397673070804993,51.02618497,-114.0623024
next person complain chile tuesta promoción get punch face,349665381910183937,51.1505166,-114.21346198
great move lea pick goali inferior curen starter,348856365013405696,49.67412051,-112.89481493
real hot date tonight someon name candi crush mcdonald think pseudonym,350893132885401601,53.50938875,-113.53423935
canada day flag cupcak cake fairmontbanf yum hip co ichi,351802226303459328,51.17009,-115.56357
premier bedford shame electdaniel ben bust rear help done besid fli around lok grupo warp,349576686225997824,51.1622085,-114.06462585
fan evawhitneyh pupymom mom se video hip co nt sqymyn watch oversoamazingcri ripshena,350332598091911168,51.12539916,-114.19608154
ycfodtruck nudo help crisi fodtrucklov ycflod,348229844242403328,51.067999,-114.0694312
hear roar river way top mil weaselhead park hip co tvickmnjvn,348885799397388288,50.99433498,-114.14180288
goetz sure peopl actual want cash meyer otherwis lose lot bat get disinterest,350500491479879681,53.55628367,-113.89993199
mani level candycrushsaga,351587526491897856,51.85324311,-113.13429345
love right mon back reminisc nicoleandsabi mocosa cocosabi hip co ehcxdp,349620376717885440,51.02018853,-114.16900043
half vote se conserv option hip co lf rv,351102128800006145,51.0505383,-114.05050176
worstninjaev tv record gue theme song apocalypsekow recordingtwet hip co embru,349717468358512641,53.51733316,-113.48568273
beal stupid tourist stand mide road take pictur mountain,349643971586310144,51.15189454,-115.55890772
grand prairi public librari gpubliclibrari alberta canada hip co tan,348876449991766016,55.17402756,-118.78971577
burowsgirl sensit sue think honest believ aborto murder,349769984706232320,53.5231473,-113.4932679
suck want stu back inednetflix,347949394961764352,53.6880854,-113.25005264
get littl bum bed,349439470732451840,57.26029888,-111.51110157
zoey elsbethmehr take donacion kid cloth bas colectivo,349904408290672640,51.03776641,-114.12624757
calgari flame get pictur damag sadledom mist clean saw ofth mision hip co duo,349371395358208000,51.04839287,-114.05940132
ils one person,351159757219971072,51.12579172,-114.25261999
misialovesyou nah said,348998159273426946,50.8890451,-113.98748863
klasrarauf retardado fel pain,348837488355328000,53.50176154,-113.61754654
kayenbea medic radiologia technolog start septiembr done school,349976842020728833,53.59033203,-113.5712808
janarden mater time pm even padr citi,348674640845099008,51.02484497,-114.15204518
one man armi krogmartin great song melodi album hip co xvhthjoi soundcloud fav track right,347937369074327553,51.03969222,-114.07915336
kid los like martin holi,351521620910804992,51.1257259,-114.25245743
jelymodern calgari locat hold,348229627333992448,52.67495273,-113.58710144
melisamarlyn got news alberta health spread around best take safe measur,348155713811529728,51.123227,-114.209494
colectivo household hazard wast alcanc flor afect area chemic collect truck hip co qiptrdoam,350012653139263488,51.04839287,-114.05940132
janeway calgari ab hip co ck,351167013336526849,51.08252531,-113.98310065
excus retret al rachael tweet final ivebenwaitingforthi,351546563962744834,50.9077444,-113.9750381
cash casino calgari no limit hold em poker tournament entri hip co atdpig sj,350237316704505858,51.0088,-114.068
genathecrohni welcom alway pleasur met newbi,348283400802680833,53.48247314,-113.45452307
tv say bow could rise anoth next hour,348091624414396416,51.0288712,-114.0984653
omnomnom come breakfast ice lunch,350306269803982849,50.95733675,-114.06629593
live music tonight bufalo soldier cover first origin joe avenida original hip co ama fzvmi,348657902896156672,50.94404364,-114.06941414
jhoniblaz dynastyseri al girl want beauti head tie quenofhouston,348248424614858755,51.16488675,-114.09437087
thing say arexsho god farero peac bridg hip co ewirxr,350341407602524163,51.0539125,-114.07883406
great street parti downtown cua bogi patrol play alberta hotel hip co rorclbtpm,348133320401502208,53.388859,-114.225986
dres shope hour ned godonemichel idiot,350669736008368130,53.71074282,-113.21090416
sbarsbyweath oh first hot pel month old se goe,350230622670823424,53.56632922,-113.55896154
cm wish al new episod best show ever,350351483243470848,52.2775916,-113.8174556
lazi joe te res read tweet flower someth much relatarl haha phew,350473426948984832,52.4705114,-113.74659
amount excit get jet home day shop ridicul,350379724490543104,53.3015854,-113.5903834
weather nut might abl get downtown tomorrow,347898474290880514,50.98699184,-114.0445403
post photo hot yoga th hip co uso lineal,349710038161567745,51.03764798,-114.12624723
thought al friend famili today stay safe love,348126573465042945,53.5961796,-116.41057832
rugbycanada great job ladi highlevel final worthi oponent,351399745580830720,51.94833602,-111.27743991
tri steal princ fili clipper hat right,348685314602180609,53.388859,-114.225986
welistenforyou huh slipperi slope,350671218027925506,53.5665282,-113.55967059
pho ha nobl hous monton canada hip co jrdxdz bj,349956951901343745,53.550038,-113.489592
wana becom great life,351535431092944896,51.05914335,-113.97768053
phase scum celebr epic time ahead mycschurch bufet yangtz hip co x,349682524554924033,51.1093832,-114.04184901
glad michael twitter pretti sure singl,349086177447534593,51.17555429,-114.25222361
live fast die young ima give al,348502662901280769,51.21235939,-114.31180101
trip done travel year hahahaha yea right forev broke,350070730559463425,51.08330646,-114.00330012
whole super go like,349281610681692162,51.07692298,-114.09055705
lot bun enough falafel new burger original fel like ned hip co sibrzoica,349618639919529984,53.65444969,-113.63060488
buckinwheat best friend al time love beauti today bow glad graduart,350528134820544512,49.6677843,-112.88878615
bryanalanm least power guiltrip,348653222472331266,50.96077534,-114.06986751
god davidson visit siksika nation tomorrow tour damag se help hip co fps ablo abrir,349667006297014273,51.03788291,-114.07834072
zanahmad alway wonder opposit,350129073395220480,53.388859,-114.225986
tild grad video fea childhood,351467569393315841,53.52271826,-113.62679829
babi panda china earthpic hip co ji fm iamrockwel total remind hockey night ave piza al,349259936183758848,53.56288686,-113.5069998
mandar scare horizon right visitor incom manag get word,349946061932085248,52.779,-115.915
love noth mate drumandba em novia dubstep got shit los,348700350276050944,51.30650648,-114.01876624
time prove got face radio globalcalgari counsel échele ablo global tv hip co iy zl,349518169599262720,51.05437943,-114.00190709
stop calgari ab hip co zhbjkrzbl,349560849666547712,51.1512458,-114.06717068
rage six thick power mental tip tentarl razor sharp retract claw sprout,350278851135418368,55.219,-112.613
come often enough mis place human alberta help yeglongday hip co ptirukrq,348155242833117184,53.52645713,-113.51919651
new orlean pelicano hel may el caleb roughrid rough rider,350471837022560256,53.56674449,-113.55944546
target ca no request one donacion flor relief,348078786711003136,53.60213624,-113.02996512
wana know beber,349662529640861698,53.60203669,-113.38760798
crazi brought everyth ned except mosquito no joke,349916432890470400,51.02229628,-114.07275359
proteautyp mackinon achiev everi young man goal get hel,351419227804143617,53.8762254,-119.1433157
gosh sure love hari poder calmeanerdalyoulikeidontcar,348979125597392896,53.50071657,-113.61684401
team serv lunch al close nelli bren park inglewodyc icacalgari échele,349958493790416896,51.04092026,-114.02722168
calgarypolic mani comuniqu power gas cut may se ycflod no utilic evacuast,347898388118904833,51.067911,-114.0695828
maciasmia would like broke falda,348558567697170432,51.17025168,-115.56918176
highschol se never aha ride centerhigh,350301140845465600,53.51802719,-113.47687405
post video websit that must se doug mcguigan put th gran countryhilsgc ageorgiou pgatourcanada,347923719672430594,51.04723955,-114.19868348
jordynmarcelus doniveson yes plus thank west wing,350427280562073602,51.1251665,-114.1846195
damn hate wait get paid,351570405837914112,50.88164338,-114.04139759
wait get load everi night weekend chantelekelsey fort mac beber readi,350757477932990464,53.42378042,-113.62121333
jad know name buh boti,350122224658812928,53.5992833,-113.37841742
joke post wonder drink umbrella lost mktbermarket yes monton,349631779147231232,53.51709078,-113.4950639
big citi mal communiti love calgari,348208395171536896,50.88878113,-114.03521538
think someon told mixpartybar canadaday longwekend come parti virginyeg eh hip co wrsfqhagdw,350856634261708800,53.388859,-114.225986
guzmansjhercurl said gibbon saw team grow wtf,349699272696008704,51.03759777,-114.10621327
podleto hi cathi would real like se vivi danc sometim útil studio,348234253991038976,51.17023629,-115.56876596
yeah sure meant stop ensur exact mean,350102544883777536,58.922,-115.64
comité great trip lil ladi,349199854385364992,52.75470254,-114.31888197
roberto loung team love,351513307997421569,53.669361,-113.61802443
al school cd ben cancel tomorrow june due high water stay safe everyon,347964009380720640,51.16422644,-114.11844173
mathewduart chare whole way send god luck vibe,350692661889474561,55.66337975,-110.7092748
oido know could program amount person inform human call deli,351067656306176000,59.086,-115.285
real want someon bring cold leverag prefer high alcohol content think like payment plan,351788180032323585,52.45060179,-113.79459565
tim horton new xl come size transcontinent road trip hip co un agua,349920838360891392,51.045325,-114.058101
floatat devic ned eh kharazni dumpsterdiv ycflod atlanti hip co jc zaga,347922416892264448,51.03968895,-114.09722754
kingcalvin nic vs beber pictur volum tv,348596426844016641,56.72939363,-111.45189389
second thought song probabl happen tri make music number without know much stori equestriagirl,349056463173464065,51.01013592,-114.20130288
understand pro life anti social servic happen born,349761218015281154,53.5233666,-113.4935455
oceanroselol hey heard,351677476616933377,51.85324184,-113.13429352
keithjdhr say spray dang,348943004364595200,53.60214425,-113.02995838
amyusick wil home rockinthefield pa come visit il head back th,350632877815373824,53.56515967,-113.31965008
fun fact overnight triathlet afection known asclydesdal yes competitivo itutriathlon tripod,348854934843826176,53.5136252,-113.55886
wil check next thank,348655205841240064,51.0370745,-113.9789183
wineguy get real melli age oat bine ale hay meursault like,351833224294572032,51.07993226,-114.06538932
albergan person thought underdog reabro keith,349578805381312512,52.24613338,-113.13102127
got band útil bank,348989406956355584,51.05918225,-113.97677344
bata ever half month lol posit attitud love batblogankinsey rainbowagn batbwrit,349276115384274944,51.0936571,-113.9483766
help way flor strike first nation pickup truck ful bote water toilet paper hip co nbdjdjab,350838325470429187,53.53925427,-113.49975684
arbitr brush rye,350031790053933057,53.51819772,-113.48669728
se blog plate ymca child care situat hip co ubouwq,348563538933075968,51.15186412,-114.11259315
think love spoil daughter competitivo suport son futuredadoftheyearaward like year though,350741118289330178,50.9010093,-114.07275435
sneak pez tune victoria balon back chair upholst love shop hip co va norad,348594147206238209,53.552421,-113.536305
al grade nine pat cancel,348637636023439360,50.93351761,-114.13005
canto sleep suit,349441192049647616,52.88695185,-118.07389098
laurabuckley bad thank mean lot,349221594566115329,51.03750639,-114.10623897
love strangeordinari paint cort client yes gustar sed nationalaboriginalday hip co yeah,348155179864031233,53.56858485,-113.48792781
starcinema plan foursistersandawed intern screen especi calgari haha,351212610257039362,51.1174689,-113.9338857
pop plaza útil breath memori drive hathaway east bow river bike clive hip co gdelhqf,349200541999587328,51.05099899,-114.08484221
may abl floyd al contento railcar hour ycflod,350254322132582400,51.04930497,-114.09970723
suelt team yes god coach mac hip co jimi,350070565559734275,51.16493113,-114.07082014
nice thing se first morn thank co host heatherklag browni hip mbsmadgdj,350616311191203840,53.28365235,-110.00759386
shitgirlsay wait let find beber photo meghanmuray alway creep facebook,349715241602531328,51.28754159,-114.82787789
foldablehuman anoth spider hole thought agred no,349396196411969538,51.0376021,-114.0052705
wil bend break,350283635867385857,51.2637342,-114.01451851
mislindseydawn tea son warm honey drop lime juic via goodwin carlo,350115041938374656,51.00267007,-114.12938944
bunghol parker day ben halfway handicap tal use nd key leav car run mcdonald hip co sea ursus,349760689604284416,51.07968563,-114.09245498
tre line uncl tom farm hip co ftbgib,351174392249724929,50.83761244,-111.9183827
analizado goe ask talk shit like chip bitch year ago cheat thought one,349018918737825793,50.88917507,-113.98725748
make bad decis eat dorito drink slurp continu move forward,350129651999453186,49.69629241,-112.80018339
tedoficialpag kim kardashian pu littl,349345374407897088,52.47169588,-113.74998138
canada day event go ahead plane calgari suround area flor damag want stop alerta hip co cc todo,351460711622377472,51.04839287,-114.05940132
think ned anoth suitcas hip co lgtdehfz,350063551056068608,51.15160739,-114.01139796
meat cese wine els could posibl ned charcutería sylranch machet gran estatus hip co apoyo se,348629752392843264,53.54116821,-113.53333282
jchirogirl apart pretti close,348508722542288896,52.27551202,-113.82071857
tenshi thank play trip toronto calgari realli apreciart best mayor ever,347979510865600512,51.03876456,-114.09508102
thespindoctor avail mac store high recomendó tri yum,348791189547397121,53.51529789,-113.28218405
bolson whiteagl justin swag buck eh voten fre stu,351122078189105152,53.02410557,-112.83494737
kaiseki like woman brian enfaden,349035640710635520,53.59660603,-113.49150512
anejoyc edieburgerbar best long weekend ever wait til se float canadadayparad foamparti,350472851335282688,51.17661857,-115.57120266
jonproject steveisfuni retret time row se sure,348446998480957444,53.45321649,-113.5315463
rachael talk futur wed plan say il mari probabl prego dontcountonthatsi,350666086338936833,50.9068854,-113.9737044
nichol nhlpol keep god work info post real help poli,351175975595278336,51.11674882,-114.17548731
month sinc sen justin bob lee cri,349673995873947648,51.06348463,-113.97863738
calgari home byer seller muy legal water flor recuest acr hip co fue la un,351104632342319104,51.06844731,-114.04944912
le chateau south centr calgari ab hip co qncnkc hut,351106145114550272,50.9524883,-114.06647842
memori monton trail close sb dermot slow,348070689615523840,51.04257591,-114.02357115
carol make plomero stand anderson car austin oldscoleg hip co cs ed,348843125898358785,51.788372,-114.10932
imakelamejok trap,348968443216797697,53.50930616,-113.5340396
cmd garfield asum could clone,348072753347325953,53.68453523,-113.26169133
grafiti separ least smell like wipeoutgraf stand shit yes yegua hip co love myg,350748761208782849,53.53904007,-113.54169124
beauti day stuck al laundri grown,348484532040777728,55.15378848,-118.78577141
countri got say today taxi drive sport new bala anoth road test,347878329438851072,56.7297384,-111.44067816
omg cavan dirti fre kick crazi game tradingfrekick,351394586624663553,53.61568572,-113.46522772
swing mani rear end acident put phone stop ruberneck yegtraf ablo,349667355669962752,53.55777973,-113.57804806
el set,350371928143433729,53.01508842,-112.84816956
tolerar love video redneck crazi true countri music pud countrymus,350037165134184449,53.55467051,-113.10783092
raki lover kelli alway gota extra shit frío,351504855443046402,51.1251665,-114.1846195
time ber bite watch game goe brewster oliv squar brewsterspub hip co xgqj ves,348268884543021056,53.54696631,-113.521886
gettin hair yet fakeblondeprob,349247196400594944,56.72194507,-111.37500484
envió mental gas elkin make god point familiaric coach player,350622246383005700,53.6013701,-113.3783291
omfcodi no head state side judi th,349736230327566336,50.87760434,-114.03585093
drink budweis anheus busca abinbev chili hip co chvqgh yno,351126996731969536,51.1294,-114.009
fire hamza text,350413073934336000,51.1251665,-114.1846195
cari underwood se music video excus cri eye holi stoke,348481040844718081,50.9143668,-113.9763784
devenlenon lazi fuck,351368525148979200,55.26984995,-114.76280992
keleisham real yay bore though find someth lol mayb go puta town,350092081076776960,51.08318362,-114.0028985
val algo sandi ofici becom dumb,349700825519632385,51.06693285,-114.04348598
beach pis,351793369363644417,51.03388717,-114.11385855
flor recoveri wil test alreadi tight mental market calgarian clean damag properti there hip co czvantaz,350500775300046848,51.04839287,-114.05940132
bluejaysart hay birthday chris stay safe,348517357737627648,51.03751347,-114.10628304
enjoy rt chanteltruong canada day bang,351839875084992514,51.17662594,-115.57139897
one peopl understand death scari thing,350873392443957248,53.53401012,-113.58136347
emerg task forc reconven spearhead alberta flor recoveri provinci govern say wil hip co vob dl,348410056154423296,51.04839287,-114.05940132
legaliza el say told year ablo ycflod alberta,348174672048832512,51.1271524,-114.07999383
exampl broni long útil watch enjoy show brodi fan,349389612344545281,51.01587398,-114.21447954
stop calgari ab hip co sbndlebr,349198439025885184,51.1512458,-114.06717068
cbcdougdirk ericfr even real long time flame play june,348476284109746177,51.03463606,-114.08168195
helo life love privat jet al balin hotel suit get use hip co xiv,350657172356599810,53.5412279,-113.48890893
nutritionashley boston serious lost cup bo depresión bostonbruin damn right love til octubr,349368280319922177,53.56939746,-113.97046258
crimson weapon slasher nata mask,350224250390593538,54.905,-117.122
man mile contract touch greatest,350771161405194241,51.12577229,-114.25253472
fuck mat white bacheloret,349370297146814464,49.69631044,-112.80017574
lmakeila yeah care,347958447893004288,51.1428009,-114.16933696
minor yes flow emili murphi park north saskatchewan fast hip co sjqomkrlck,348951694115225601,53.53234971,-113.51283312
plenti monton area prospecto grabó nal entri draft north american skater hip co aiqyfl,350139972273192960,53.53925427,-113.49975684
elysebouvi simon sandi beach run rout trail underwear,348589620721754113,51.02375144,-114.10088961
melisas rescu grant downtown hip co xizlctw,348122715716194305,51.1257066,-114.25399383
think would concern homeown shelli wine camacintoshcbc,348079379609427968,51.08759688,-115.33944508
zona lie love myer no rate glove style ray hoja,349313068368527360,50.8887514,-114.0318201
megan what super útil mad al god friend right hip co shirpkj,349724452910661634,51.02108751,-113.99018167
calgarytransit go stop anderson chino centr huel st bus heritag sori tourist,348832600871284738,50.9519157,-114.0502193
great even read hot tub wine ruin watch origin sinist,349461468372140032,51.61050566,-112.9523208
nowradio made two peopl hay taylorswift ticket listen win way show northland next,348239043278016514,53.53786364,-113.49509961
sar koi charlenedesroch harv duroch lol serl harper save lamo head back thank brother,348183386105458688,51.22474974,-114.71469716
rileymarl tv work,349723727879086080,52.8452632,-112.6903862
hay canada day canadaday judi st lethbridg hendersonpark fun sun tan mapleleaf hip co oa xfxhj,351811993025523713,49.68913367,-112.79075909
shit broad start go cao eye,349903913031450625,53.17534173,-112.05434314
franki scene zo could hipo god know video dr jake vea spent much hip co ndt arn,349633176110514178,51.04839287,-114.05940132
retwet justin old tweet col like sway,348474143567646720,51.06344058,-113.97866991
jordoncop wonder place like pei even get provenc útil,349672882034581504,52.37058648,-114.9110144
sed go se housem al rad rt sledisland slow learn replac white lung broken citi tonight,347933700371124224,51.17228034,-114.1163841
banda super sad hous think tera ok play game ultim,350132548480929793,51.14583074,-114.24334083
cambio everywher msarahward nice work boy rt philandseb found darl take come hip co si balón,348742924386832385,57.2377566,-110.85685693
drewbarnesmla also mt houseguy blakepedersen blake cant say enough long day put warp mhflod rolupyourslev,349230690384093184,50.00187834,-110.69475421
portman lightningtim might find lophol take aevanatdg,350361531369787392,52.32966315,-113.81351036
excit nervous nic athesamedamntim,350356696805281792,51.08314123,-114.00286121
wing never cher tema weird bostonstrong,349329756086484992,53.4598578,-113.37642185
brokeperin kinda like got mitch nerd ratch sorta thing eh,350106795123019777,51.0373165,-114.09933552
lenor acuatico centr calgari ab hip co mak,351406745031172096,51.006562,-114.105867
total addict mighti kale jugo juic,350307931276845056,51.07322561,-113.98566932
notic life ben way beber without,351179325141303296,53.51106895,-113.68325998
follow lethbridgec plate flor situat lethbridg,347877952207331329,49.70648368,-112.8998833
anoth day beach lili question heck yes,351359923399049216,50.58197739,-111.90770715
kepsdrink bersampl cher rock wow fire piza spirit hip co rejxykntqf,349716122121146369,51.15279188,-114.21549375
provenc wil work rcp return high river firmarm solicitar general jonathan deni said govern hip co rara,350696118742552576,51.04839287,-114.05940132
samjackwolfcarn know right could someon tweet like think ok brainfart,348481942993371136,51.0362739,-113.9810579
smith ever paul moreau monda wednesday,348626046226141184,53.4502633,-113.5815275
heatheryourex thank follow heather,348438628273369088,51.18335391,-115.56138027
great day lake yesterday babe luca minewanka lakeminewanka mountain hip co gaf mi,351824433842888705,51.24736514,-115.49815151
roryuphold no slow repli peopl al flor disruptor,349987087442903040,51.08439587,-114.15799403
last night bid piec silent austin art fundrais center creativ hip co bata uwrqj,350419646521946113,55.17223585,-118.79203167
tandem cours itutriathlon awesom hip co un ck,348845844113530880,53.5395925,-113.5290035
alnewtpir lol swing world war zombi actual work way safe sure,350864119492116481,52.97130859,-113.36578679
miss email somewher find phone permanent los like drivesmecrazi hip co jmthxho,351071969153802240,53.54984998,-113.53106084
urbanengish chile child name,351745174759669760,53.5995581,-113.38999581
rabano lol smartphon whole voic recognit set speak english like white person understand lamo,349658145053876226,53.388859,-114.225986
haley talk lea shut fucktard nic,349360407502274560,50.92474822,-113.9474707
avon der even get start kitchen smeed thing wish could forget,350565441657249792,51.0456229,-114.0619062
randi foster save fine al done pise,349364211975061505,51.09079178,-114.12631168
close report concern list request martha gran ne calgari hip co wjfsnsd inform provid sr,351229697490821120,51.11998499,-113.9654026
treat relief benefit concert poster volant ablo échele calgari rutina hip co vs dicho,350397551800889344,50.94835712,-114.08512328
gregor mctavish fail deliv promis bold thing craig name general manag hip co vnurmq,351606657421283330,53.53925427,-113.49975684
back hotel cal lethbridg want te diner tonight holiday hip co efbhuh,348544800456331264,49.66971096,-112.7971673
locus tenshi said útil ok water tast funk chase sangria,349367637253439488,50.91425777,-113.94456571
god aunt,351249102572498944,51.07793194,-114.09075438
pirat women win druidsrfc excit great pare match edmontonrugbi,350444769383690240,53.63056534,-113.37177974
radasjen god damn look,351313560359550976,51.03407131,-114.10585232
last time al age scarlit rom show,350063967512698881,53.53974533,-113.49595571
flor recoveri could take decid alberta premier today start calgari stamper next hip co kucbltjpad,349507023714529282,53.53925427,-113.49975684
wonder esperan realiza wil citi hour time,349278586513002497,53.61774235,-113.43724628
fakegain rider pegam atenuant tonight argo tica game combin riderprideisabigd,347891634060529664,52.30295323,-114.08517431
god reveal jesus cor hip co oretwlfc,349271598911602688,53.5715639,-113.453261
cineplex oden vip cinema cineplexmovi world war monton ab other hip co ohygjpigzc,350804820170530816,53.43667333,-113.60360103
downtown calgari control evacuación wow ycflod hip co hq dil iy,348160707071709184,51.00950318,-114.11807163
sydney brocha enjoy show mom northland,350058444897796096,53.57089312,-113.45447357
oh god love guy communiti asociacion crestmont vale ridg donant dadegaleri hip co,349613999802970113,51.040548,-114.032796
scarlet kit thank darlin stay col,351737715009667072,51.99072616,-110.84130075
come warship fe touch leg hairi shitkarasay,350835977054470144,53.06406244,-114.00556946
calgarytransit run tomorrow earlier,347929696517906435,51.03387363,-113.97701162
mighti darn cloudi monton today hope flor victim abl move home son,349534484628119553,53.27094446,-113.55047696
jack venden broke ari leipzig saturado world sky competit landscap gardenia event hip co pwapkygz,351311361558593536,51.27293666,-113.98505124
skagsjimi yeah finish start pm,350084119553781760,51.8057675,-113.12274607
citi crew fil sand bag along river road media water level rise south saskatchewan ablo hip co zmpclvchi,348461660094218240,50.03942488,-110.67688285
radioisradio thank gari ned copi album let know cher,350857616215392257,51.03988848,-114.07896269
mucho mari thank el taken care,347898046165704704,51.06251812,-114.05948284
somet cocer camp registraron útil open judi hip co tdvtwibf wlvstwhtb,348524630107111424,53.6150166,-113.6235295
gmacofgleb oh come legitima question hahaha yes jealous get peac tower,351704615567360003,51.05555371,-113.93223709
best night ever taylorswift esperan hip co zpxeslzn,350104488012562434,50.90316975,-114.02938875
jam hurtin tune haha even,351446051238068225,50.02777071,-110.70871143
craigcolahan por neighbor underneath us crazi stu,348503867929018368,51.03403,-114.10162
two ticket victoria highland game judi scar wonder win flight back aircanada,351120404636635138,53.48144431,-113.49284543
print sidney must sure abl make giant presum asher clean citi ycflod flodym alflodingasid,349396094481993728,51.02706064,-114.11172046
serenaryd amaz thank follow back,348678337138409472,53.9656554,-111.68774625
two tabl ful love long weed monton contrato cuz maxin hip co zero,351139153502666753,53.45950117,-113.57200359
along capaz ipanghinayang kung para sayo god perfect time never earli late take littl patienc lot faith,348980601623285761,51.1094778,-113.9525023
drake spot rock xo chain along oro weekend time nightclub toronto hip co lote no,349901806152859648,53.23655973,-112.25723819
calgari mayor tenshi shine ami flor crisi roar aplauso get name ambl hip co yqixodqwja,349465258290708480,51.04839287,-114.05940132
dogiesmil pictur swing dog play ador limpi hip co amour yep,349621049329057796,51.09794354,-114.04488802
yoga afternoon even llegas advis bring mat raft,348843316856643584,51.03588895,-114.08656832
cover walk path pt louis bridg hip co rc oral,348883076757213185,51.05099899,-114.08484221
mani littl peopl jesalynroh,348867666645250051,50.9082129,-114.0665625
zona fel nice get go home sleep rom bed miseria,349413883875835904,53.55939497,-113.27871703
rd go crazi,349344975651209217,53.53132,-113.3218274
alnewtpir thought reason wrong must heat,350862135577935872,52.9711674,-113.36573633
stop wait breaker knuckl gin cleaver guru said remain board,349134298869276672,59.779,-111.184
go air mountain fm min pump bow vale flor relief hip co tingmvfsf,350617517800173568,51.0886,-115.363027
grifygolf mac tri hard made god pick wil get beber gm oiler,351431278542860290,51.46374066,-112.71004237
big deal use name that dear,349401373537861633,49.48725945,-113.93507905
wana know,351268784184627203,54.76314465,-112.00979502
quédat eden vale river útil rain water treatment plant nerd remain ablo ycflod hip co tsodfvyo,348915810988871680,51.04028782,-114.00449787
britt thank se quit mark want sure,350654191779315714,53.6014527,-113.3782926
make cooki chocol chiver hip co bkqtnidf,349993044956819456,55.27588596,-114.76587734
caldwel kind air real bizarro side sun news make nervous,350472081797943298,53.56625618,-113.55893575
chili music cave jam rt drawandcod one day left listen white hot dj eclair fifi player hip co ryfjoekqrc,349938609421426688,53.45617956,-113.4960814
ordo perd pirata dor somehow morn mina ha scout ahead maze show love rey,351729072793075712,54.848,-110.097
recreacion properti market grow stronger alberta alerta felt pinch hip co va vale,349520026375696384,51.04839287,-114.05940132
jellybean candi bag delici thanksoma,349644893796319232,52.8452622,-112.6903849
back one day,350144392457232384,53.48471694,-113.50676825
jonathanwili editori certain privat forgiv understand someth like get paint,350709163053162498,53.601403,-113.3783422
breakingnsnew rodney macdonald one want cut pipin highland danc colag shame,351417956741296128,51.03435682,-114.10217758
hahaha omg white guy yell top lung stay away daughter posibl rapido kid im done,350458744682971136,53.388859,-114.225986
mccallist fun get back,349263157962874882,50.90959057,-114.12603561
wow worth,349055365524119552,53.24298642,-113.54258823
flor damag calgari build may demolist photo hip co seg oc,351039436127080451,51.04839287,-114.05940132
calgarytransit continu last tweet ben minut útil reach midnight,349180019060400130,51.09774486,-114.0368274
pick brother work point bow hip co uvtsfqjxr,349159085184258048,51.0517112,-114.0796683
serious zona fal asleep wait doctor like behind could tire falingaslep doctoroficeprobz,349613295587696640,51.05956386,-114.05408012
jacintakotenay whadyamean el like asar told would send last night,351145597031550977,53.51052004,-113.69481138
come jade diva home set hip co kmstgtnlc,351747772849983488,53.57481766,-113.45914459
tonymigliares sup dude hous,350463241190772736,51.05864478,-114.04207652
cri els new,347994572955189249,51.17542563,-114.25226334
copia shoot pm open tomorrow night live menu hip co njsxvosvsc god news,349735278614806528,51.03802854,-114.03381302
high river resid head home wash relief frida ofici hip co wilyxgk,350957661736542208,51.04839287,-114.05940132
switch check babi seal club hip co gphkbkvacq,350807955895103488,53.517209,-113.492102
